State,State-County,POLLUTANT,Emissions (Tons),Pollutant Type,SCC Code,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2,SCC LEVEL 3,SCC LEVEL 4,EPA Region,FIPS
Oregon,OR - Clatsop,Volatile Organic Compounds,0.11588,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.10840,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.10515,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.00384,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.00141,CAP,2270003022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Industrial Equipment,Diesel Industrial Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,2.49137,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.89539,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.20823,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.14750,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.14308,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,Ammonia,0.00312,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.00129,CAP,2270004044,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Diesel Lawn & Garden Eqt (Commercial),10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.31936,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.11891,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.02749,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.01542,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.01496,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,Ammonia,0.00048,CAP,2270004022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,"Diesel Mowers, Tractors, Turf Eqt (Commercial)",10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.03938,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.01037,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.00258,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.00171,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.00166,CAP,2270004036,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Lawn and Garden Equipment,Snowblowers (Commercial),10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,9.34122,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,3.56061,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.67598,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.65570,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.52607,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.05546,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.01912,CAP,2270007022,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Logging Equipment,Diesel Logging Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.49211,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.41081,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.10600,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.06148,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.05964,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,Ammonia,0.00061,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.00025,CAP,2270001060,Mobile - Non-Road Equipment - Diesel,Nonroad,Mobile Sources,Off-highway Vehicle Diesel,Recreational Equipment,Specialty Vehicles/Carts,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.02073,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.00497,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.00085,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.00078,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.00026,CAP,2260005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,2-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,2.62324,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.08515,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.05721,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.00156,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.00143,CAP,2265005022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Agricultural Equipment,4-Stroke Agriculture Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,6.57470,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,1.98895,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.25677,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.23623,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.07475,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.00048,CAP,2260006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,2-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,402.26070,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,11.11952,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,4.05722,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.25964,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.23887,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.02440,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.01123,CAP,2265006022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Commercial Equipment,4-Stroke Commercial Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,5.56280,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,1.31690,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.20254,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.18633,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.03431,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.00025,CAP,2260002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,2-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,21.81858,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.54837,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.25216,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.01494,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.01374,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.00143,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.00066,CAP,2265002022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Construction Equipment,4-Stroke Construction Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.04927,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.01174,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.00169,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.00155,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.00050,CAP,2260003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,2-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,0.45278,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.00971,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.00386,CAP,2265003060,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke AC\Refrigeration,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,12.41757,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,0.41629,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.36567,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),0.02120,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),0.01950,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Ammonia,0.00218,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Sulfur Dioxide,0.00101,CAP,2265003022,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Industrial Equipment,4-Stroke Industrial Equipment,10,41007
Oregon,OR - Clatsop,Carbon Monoxide,31.82689,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
Oregon,OR - Clatsop,Volatile Organic Compounds,8.91969,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
Oregon,OR - Clatsop,PM10 Primary (Filt + Cond),1.15738,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
Oregon,OR - Clatsop,PM2.5 Primary (Filt + Cond),1.06479,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
Oregon,OR - Clatsop,Nitrogen Oxides,0.19974,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
Oregon,OR - Clatsop,Ammonia,0.00146,CAP,2260004021,Mobile - Non-Road Equipment - Gasoline,Nonroad,Mobile Sources,Off-highway Vehicle Gasoline,Lawn and Garden Equipment,2-Stroke Chain Saws < 6 HP (Commercial),10,41007
